label	text_a
1	A  multi  purpose  digital  image  watermarking  using  fractal  block  coding.  In  this  paper,  a  new  multi-purpose  watermarking  technique  is  presented  which  satisfies  both  verification  and  authentication  purposes  simultaneously  by  embedding  a  binary  watermark  into  the  image.  The  proposed  method  uses  a  special  type  of  fractal  block  coding  with  a  local  search  region  with  contrast  scaling  and  mean  of  range  block  as  its  parameters.  It  also  utilizes  Fuzzy  C-Mean  clustering  to  specify  the  watermark  bits.  To  overcome  the  high  computational  complexity  of  fractal  coding,  a  new  simple  coding  method  is  also  presented  which  improves  the  robustness  of  the  watermarking  and  decreases  the  run  time  of  fractal  block  coding  in  the  watermarking  procedure.  To  measure  the  fragility  and  robustness  of  the  method  to  signal  distortions  such  as  JPEG  compression,  median  filter,  and  additive  noise,  some  experiments  were  employed.  The  experimental  results  showed  that  the  proposed  method  has  provided  a  sensitive  authentication  and  a  reliable  verification.
1	Smart  a  novel  framework  for  addressing  range  queries  over  nonlinear  trajectories.  Abstract      A  spatiotemporal  database  is  a  database  that  manages  both  space  and  time  information.  Common  examples  include  tracking  of  moving  objects,  intelligent  transportation  systems,  cellular  communications  and  meteorology  monitoring.  A  spatiotemporal  query  determines  the  objects  included  in  a  region  at  a  specified  period  of  time  between  two  date-time  instants  referred  as  time  window.  In  the  context  of  this  work,  we  present  SMaRT:  A  novel    S  patiotemporal    M  ysql    R  e  T  rieval  framework,  based  on  MySQL  and  PostgreSQL  database  management  system.  Moreover,  we  propose  a  demo  user  interface  that  implements  all  of  its  capabilities,  in  order  to  help  user  determine  the  most  efficient  spatiotemporal  query  method  on  user-defined  2D  trajectories.  To  our  knowledge,  we  are  the  first  to  study  and  compare  methods  of  addressing  range  queries  on  nonlinear  moving  object  trajectories,  that  are  represented  both  in  dual  and  native  dimensional  space.  In  particular,  it  is  the  first  time  a  theoretically  efficient  dual  approach  was  implemented  for  nonlinear  trajectories  and  incorporated  into  a  well-known  open-source  RDBMS.  An  experimental  evaluation  is  included  that  shows  the  performance  and  efficiency  of  our  approach.
1	Quality  of  service  approaches  in  iot  a  systematic  mapping.  Abstract      In  an  Internet  of  Things  (IoT)  environment,  the  existence  of  a  huge  number  of  heterogeneous  devices,  which  are  potentially  resource-constrained  and/or  mobile  has  led  to  quality  of  service  (QoS)  concerns.  Quality  approaches  have  been  proposed  at  various  layers  of  the  IoT  architecture  and  take  into  consideration  a  number  of  different  QoS  factors.  This  paper  evaluates  the  current  state  of  the  art  of  proposed  QoS  approaches  in  the  IoT,  specifically:  (1)  What  layers  of  the  IoT  architecture  have  had  the  most  research  on  QoS?  (2)  What  quality  factors  do  the  quality  approaches  take  into  account  when  measuring  performance?  (3)  What  types  of  research  have  been  conducted  in  this  area?  We  have  conducted  a  systematic  mapping  using  a  number  of  automated  searches  from  the  most  relevant  academic  databases  to  address  these  questions.  This  mapping  has  identified  a  number  of  state  of  the  art  approaches  which  provides  a  good  reference  for  researchers.  The  paper  also  identifies  a  number  of  gaps  in  the  research  literature  at  specific  layers  of  the  IoT  architecture.  It  identifies  which  quality  factors,  research  and  contribution  facets  have  been  underutilised  in  the  state  of  the  art.
1	How  do  software  development  teams  manage  technical  debt  an  empirical  study.  Exploratory  case  study  with  empirical  data  from  eight  software  development  teams.Observation  of  various  different  strategies  for  technical  debt  management.Developed  technical  debt  management  framework.  Technical  debt  (TD)  is  a  metaphor  for  taking  shortcuts  or  workarounds  in  technical  decisions  to  gain  short-term  benefit  in  time-to-market  and  earlier  software  release.  In  this  study,  one  large  software  development  organization  is  investigated  to  gather  empirical  evidence  related  to  the  concept  of  technical  debt  management  (TDM).  We  used  the  exploratory  case  study  method  to  collect  and  analyze  empirical  data  in  the  case  organization  by  interviewing  a  total  of  25  persons  in  eight  software  development  teams.  We  were  able  to  identify  teams  where  the  current  strategy  for  TDM  was  only  to  fix  TD  when  necessary,  when  it  started  to  cause  too  much  trouble  for  development.  We  also  identified  teams  where  the  management  had  a  systematic  strategy  to  identify,  measure  and  monitor  TD  during  the  development  process.  It  seems  that  TDM  can  be  associated  with  a  similar  maturity  concept  as  software  development  in  general.  Development  teams  may  raise  their  maturity  by  increasing  their  awareness  and  applying  more  advanced  processes,  techniques  and  tools  in  TDM.  TDM  is  an  essential  part  of  sustainable  software  development,  and  companies  have  to  find  right  approaches  to  deal  with  TD  to  produce  healthy  software  that  can  be  developed  and  maintained  in  the  future.
1	Segmenting  large  traces  of  inter  process  communication  with  a  focus  on  high  performance  computing  systems.  An  approach  for  segmenting  traces  of  HPC  systems  is  proposed.  The  approach  fosters  the  automatic  detection  of  communication  patterns.  The  segmentation  mechanism  relies  on  a  technique  used  for  segmenting  DNA  sequences.  The  segmentation  process  is  applied  to  traces  of  hundreds  of  millions  of  events.  The  understanding  of  the  interactions  among  processes  of  a  High  Performance  Computing  (HPC)  system  can  be  made  easier  if  trace  analysis  is  used.  Traces,  however,  can  be  quite  large,  making  it  difficult  to  analyze  their  content  unless  some  abstraction  is  provided.  This  paper  presents  a  novel  trace  abstraction  approach  that  aims  to  facilitate  the  analysis  of  large  execution  traces  generated  from  HPC  applications.  Our  approach  allows  automatic  segmentation  of  large  traces  into  smaller  and  meaningful  clusters  that  reflect  the  various  execution  phases  of  the  traced  scenarios.  Our  approach  is  based  on  the  application  of  information  theory  principles  to  the  analysis  of  sequences  of  communication  patterns  extracted  from  traces  of  HPC  systems.  This  work  is  inspired  by  recent  studies  in  the  field  of  bioinformatics  where  several  techniques  have  been  proposed  to  segment  DNA  sequences  into  homogeneous  sub-domains,  where  each  sub-domain  exhibits  a  certain  degree  of  internal  homogeneity.  Trace  segments  can  be  used  in  a  number  of  applications  such  as  recovering  high-level  views  of  the  system  behavior  and  program  understanding.  We  demonstrate  the  usefulness  of  our  approach  by  applying  it  to  different  traces  of  hundreds  of  millions  of  events,  generated  from  two  HPC  systems.
1	Runtime  verification  of  train  control  systems  with  parameterized  modal  live  sequence  charts.  Abstract  With  the  growing  complexity  of  railway  control  systems,  it  is  required  to  preform  runtime  safety  checks  of  system  executions  that  go  beyond  conventional  runtime  monitoring  of  pre-programmed  safety  conditions.  Runtime  verification  is  a  lightweight  and  rigorous  formal  method  that  dynamically  analyses  execution  traces  against  some  formal  specifications.  A  challenge  in  applying  this  method  in  railway  systems  is  defining  a  suitable  monitoring  specification  language,  i.e.,  a  language  that  is  expressive,  of  reasonable  complexity,  and  easy  to  understand.  In  this  paper,  we  propose  parameterized  modal  live  sequence  charts  (PMLSCs)  by  introducing  the  alphabet  of  the  specification  into  charts  to  distinguish  between  silent  events  and  unexpected  events.  We  further  investigate  the  expressiveness  and  complexity  theories  of  the  language.  In  particular,  we  prove  that  PMLSCs  are  closed  under  negation  and  the  complexity  of  a  subclass  of  PMLSCs  is  linear,  which  allows  the  language  to  be  used  to  monitor  a  system  online.  Finally,  we  use  PMLSCs  to  monitor  an  RBC  system  in  the  Chinese  high-speed  railway  and  evaluate  the  performance.  The  experimental  results  show  that  the  PMLSC  has  high  monitoring  efficiency,  and  can  reduce  false  alarm  rate  by  introducing  alphabets  of  charts.
1	Security  analysis  of  image  cryptosystems  only  or  partially  based  on  a  chaotic  permutation.  The  paper  proposes  breaks  for  the  permutation  methods  adopted  in  the  chaos-based  image  cryptosystems.  By  a  careful  examination  on  the  most  chaotic  image  cryptosystems  we  can  find  that  the  permutation  process  constitute  the  main  step  or,  in  some  cases,  the  only  step  to  create  the  confusion.  It  can  be  applied  on  the  pixels  or  on  the  pixel  bits.  A  recently  proposed  image  encryption  scheme  based  on  shuffling  the  pixel  bits  inspired  from  other  works  is  treated  as  a  case  study.  By  applying  a  chosen  plaintext  attack,  we  demonstrate  that  a  hacker  can  determine  the  permutation  vectors  (matrixes)  used  to  permute  the  pixels  bits  or  the  pixels  themselves  and  exploit  them  to  reveal  the  plain  image.
1	Combinatorial  double  auction  based  resource  allocation  mechanism  in  cloud  computing  market.  Abstract  The  cloud  computing  environment  may  be  considered  as  market  for  computing  and  storage  resources.  Providers  rent  their  available  resources  in  the  form  of  Virtual  Machines  (VM)  and  charge  the  users  accordingly.  One  of  the  challenges  in  this  market  is  providing  a  mechanism  for  the  allocation  of  resources  and  their  pricing,  such  that  the  proper  benefit  of  both  users  and  providers  are  guaranteed.  In  this  paper,  a  combinatorial  double  auction-based  market  is  studied  in  which  a  broker  performs  the  allocation  of  the  providers’  VMs  according  to  the  users’  requests.  The  proposed  allocation  problem  is  formulated  as  an  integer  linear  programming  model  aiming  at  maximizing  the  total  profit  of  users  and  providers.  It  is  proved  that  the  proposed  model  satisfies  the  desirable  properties  including:  truthfulness,  fairness,  economic  efficiency  and  allocation  efficiency.  Furthermore,  due  to  the  high  complexity  of  the  proposed  model,  a  heuristic  resource  allocation  algorithm  with  a  quasi  linear  time  complexity  is  presented.  The  results  of  evaluations  confirm  the  good  agreement  of  the  heuristic  algorithm  with  the  optimization  model  in  terms  of  allocation  performance.  Moreover,  simulation  results  using  CloudSim  indicate  that,  compared  to  the  previous  works  in  literature,  the  proposed  algorithm  increases  the  profit  of  providers  and  users  and  reduces  the  resource  wastage.
1	A  survey  on  software  smells.  Abstract  Context  Smells  in  software  systems  impair  software  quality  and  make  them  hard  to  maintain  and  evolve.  The  software  engineering  community  has  explored  various  dimensions  concerning  smells  and  produced  extensive  research  related  to  smells.  The  plethora  of  information  poses  challenges  to  the  community  to  comprehend  the  state-of-the-art  tools  and  techniques.  Objective  We  aim  to  present  the  current  knowledge  related  to  software  smells  and  identify  challenges  as  well  as  opportunities  in  the  current  practices.  Method  We  explore  the  definitions  of  smells,  their  causes  as  well  as  effects,  and  their  detection  mechanisms  presented  in  the  current  literature.  We  studied  445  primary  studies  in  detail,  synthesized  the  information,  and  documented  our  observations.  Results  The  study  reveals  five  possible  defining  characteristics  of  smells  —  indicator,  poor  solution,  violates  best-practices,  impacts  quality,  and  recurrence.  We  curate  ten  common  factors  that  cause  smells  to  occur  including  lack  of  skill  or  awareness  and  priority  to  features  over  quality.  We  classify  existing  smell  detection  methods  into  five  groups  —  metrics,  rules/heuristics,  history,  machine  learning,  and  optimization-based  detection.  Challenges  in  the  smells  detection  include  the  tools’  proneness  to  false-positives  and  poor  coverage  of  smells  detectable  by  existing  tools.
1	Momm  multi  objective  model  merging.  Abstract      Nowadays,  software  systems  are  complex  and  large.  To  cope  with  this  situation,  teams  of  developers  have  to  cooperate  and  work  in  parallel  on  software  models.  Thus,  techniques  to  support  the  collaborative  development  of  models  are  a  must.  To  this  end,  several  approaches  exist  to  identify  the  change  operations  applied  in  parallel,  to  detect  conflicts  among  them,  as  well  as  to  construct  a  merged  model  by  incorporating  all  non-conflicting  operations.  Conflicts  often  denote  situations  where  the  application  of  one  operation  disables  the  applicability  of  another  one.  Consequently,  one  operation  has  to  be  omitted  to  construct  a  valid  merged  model  in  such  scenarios.  When  having  to  decide  which  operation  to  omit,  the  importance  of  its  application  has  to  be  taken  into  account  depending  on  the  operation  type  and  the  application  context.  However,  existing  works  treat  the  operations  to  merge  with  equal  importance.  We  introduce  in  this  paper,  for  the  first  time,  a  multi-objective  formulation  of  the  problem  of  model  merging,  based  on  NSGA-II,  that  aims  to  find  the  best  trade-off  between  minimizing  the  number  of  omitted  operations  and  maximizing  the  number  of  successfully  applied  important  operations.  We  evaluated  our  approach  using  seven  open  source  systems  and  compared  it  with  different  existing  model  merging  approaches.  The  merging  solutions  obtained  with  our  approach  were  found  in  all  of  the  scenarios  of  our  experiments  to  be  comparable  in  terms  of  minimizing  the  number  of  conflicts  to  those  suggested  by  existing  approaches  and  to  carry  a  high  importance  score  of  merged  operations.  Our  results  also  revealed  an  interesting  feature  concerning  the  trade-off  between  the  two  conflicting  objectives  that  demonstrates  the  practical  value  of  taking  the  importance  of  operations  into  account  in  model  merging  tasks.  In  fact,  the  shape  of  the  Pareto  front  represents  an  interesting  guidance  for  developers  to  select  best  solutions  based  on  their  preferences.
1	Finding  faults  a  scoping  study  of  fault  diagnostics  for  industrial  cyber  physical  systems.  Abstract  Context:  As  Industrial  Cyber–Physical  Systems  (ICPS)  become  more  connected  and  widely-distributed,  often  operating  in  safety-critical  environments,  we  require  innovative  approaches  to  detect  and  diagnose  the  faults  that  occur  in  them.  Objective:  We  profile  fault  identification  and  diagnosis  techniques  employed  in  the  aerospace,  automotive,  and  industrial  control  domains.  Each  of  these  sectors  has  adopted  particular  methods  to  meet  their  differing  diagnostic  needs.  By  examining  both  theoretical  presentations  as  well  as  case  studies  from  production  environments,  we  present  a  profile  of  the  current  approaches  being  employed  and  identify  gaps.  Methodology:  A  scoping  study  was  used  to  identify  and  compare  fault  detection  and  diagnosis  methodologies  that  are  presented  in  the  current  literature.  We  created  categories  for  the  different  diagnostic  approaches  via  a  pilot  study  and  present  an  analysis  of  the  trends  that  emerged.  We  then  compared  the  maturity  of  these  approaches  by  adapting  and  using  the  NASA  Technology  Readiness  Level  (TRL)  scale.  Results:  Fault  identification  and  analysis  studies  from  127  papers  published  from  2004  to  2019  reveal  a  wide  diversity  of  promising  techniques,  both  emerging  and  in-use.  These  range  from  traditional  Physics-based  Models  to  Data-Driven  Artificial  Intelligence  (AI)  and  Knowledge-Based  approaches.  Hybrid  techniques  that  blend  aspects  of  these  three  broad  categories  were  also  encountered.  Predictive  diagnostics  or  prognostics  featured  prominently  across  all  sectors,  along  with  discussions  of  techniques  including  Fault  trees,  Petri  nets  and  Markov  approaches.  We  also  profile  some  of  the  techniques  that  have  reached  the  highest  Technology  Readiness  Levels,  showing  how  those  methods  are  being  applied  in  real-world  environments  beyond  the  laboratory.  Conclusions:  Our  results  suggest  that  the  continuing  wide  use  of  both  Model-Based  and  Data-Driven  AI  techniques  across  all  domains,  especially  when  they  are  used  together  in  hybrid  configuration,  reflects  the  complexity  of  the  current  ICPS  application  space.  While  creating  sufficiently-complete  models  is  labor  intensive,  Model-free  AI  techniques  were  evidenced  as  a  viable  way  of  addressing  aspects  of  this  challenge,  demonstrating  the  increasing  sophistication  of  current  machine  learning  systems.  Connecting  ICPS  together  to  share  sufficient  telemetry  to  diagnose  and  manage  faults  is  difficult  when  the  physical  environment  places  demands  on  ICPS.  Despite  these  challenges,  the  most  mature  papers  present  robust  fault  diagnosis  and  analysis  techniques  which  have  moved  beyond  the  laboratory  and  are  proving  valuable  in  real-world  environments.
1	Distribution  data  deployment  software  architecture  convergence  in  big  data  systems.  Exponential  data  growth  from  the  Internet,  low-cost  sensors,  and  high-fidelity  instruments  have  fueled  the  development  of  advanced  analytics  operating  on  vast  data  repositories.  These  analytics  bring  business  benefits  ranging  from  Web  content  personalization  to  predictive  maintenance  of  aircraft  components.  To  construct  the  data  repositories  underpinning  these  systems,  rapid  innovation  has  occurred  in  distributed-data-management  technologies,  employing  schemaless  data  models  and  relaxing  consistency  guarantees  to  satisfy  scalability  and  availability  requirements.  These  big  data  systems  present  many  challenges  to  software  architects.  Distributed-software  architecture  quality  attributes  are  tightly  linked  to  both  the  data  and  deployment  architectures.  This  causes  a  consolidation  of  concerns,  and  designs  must  be  closely  harmonized  across  these  three  architectures  to  satisfy  quality  requirements.
1	Is  it  worth  responding  to  reviews  studying  the  top  free  apps  in  google  play.  Up  to  this  point,  researchers  have  not  explored  the  value  of  responding  to  user  reviews  of  mobile  apps.  An  analysis  of  reviews  and  responses  for  10,713  of  the  top  apps  in  Google  Play  showed  that  few  developers  responded  to  reviews.  However,  responding  can  have  positive  effects.  Users  changed  their  ratings  38.7  percent  of  the  time  following  a  response,  with  a  median  rating  increase  of  20  percent.
1	What  we  know  about  software  test  maturity  and  test  process  improvement.  In  many  companies,  software  testing  practices  and  processes  are  far  from  mature  and  are  usually  conducted  in  an  ad  hoc  fashion.  Such  immature  practices  lead  to  negative  outcomes—for  example,  testing  that  doesn’t  detect  all  the  defects  or  that  incurs  cost  and  schedule  overruns.  To  conduct  test  maturity  assessment  (TMA)  and  test  process  improvement  (TPI)  systematically,  researchers  and  practitioners  have  proposed  various  approaches  and  frameworks.  Motivated  by  a  recent  industrial  project  in  TMA  and  TPI  and  wanting  to  identify  the  state  of  the  art  and  practice  in  this  area,  researchers  conducted  a  review  of  both  the  scientific  literature  and  practitioners’  gray  literature  (for  example,  blog  posts).  The  review  identified  58  test  maturity  models  and  many  sources  with  varying  degrees  of  empirical  evidence.  The  review’s  results  can  serve  as  an  evidence-based  overview  of  and  index  to  the  vast  body  of  knowledge  in  this  important,  fast-growing  area.  Using  this  knowledge,  both  researchers  and  practitioners  should  be  able  to  assess  and  improve  the  maturity  of  test  processes.
1	Collaborative  repositories  in  model  driven  engineering.  Recently  proposed  model  repositories  aim  to  support  specific  needs--for  example,  collaborative  modeling,  the  ability  to  use  different  modeling  tools  in  software  life-cycle  management,  tool  interoperability,  increased  model  reuse,  and  the  integration  of  heterogeneous  models.
1	Database  refactoring  lessons  from  the  trenches.  Although  database  refactoring  has  been  advocated  as  an  important  area  of  database  development,  little  research  has  studied  its  implications.  A  small  software  development  firm  refactored  a  database  related  to  an  application  that  lets  clients  optimize  their  logistics  processes.  This  project  was  based  on  the  design  of  clear  database  development  conventions  and  the  need  to  package  documentation  in  the  database  itself.  The  experience  led  to  five  key  lessons  learned:  refactoring  should  be  automated  whenever  possible,  the  database  catalog  is  crucial,  refactoring  is  easier  when  it's  done  progressively,  refactoring  can  help  optimize  an  application  and  streamline  its  code  base,  and  refactoring  related  to  application  development  requires  a  complex  skill  set  and  must  be  applied  sensibly.  This  article  is  part  of  a  special  issue  on  Refactoring.
1	The  runtime  performance  of  invokedynamic  an  evaluation  with  a  java  library.  The  Java  7  platform  includes  the  invokedynamic  opcode  in  its  virtual  machine,  a  feature  that  lets  programmers  define,  and  dynamically  change,  the  linkage  of  method  call  sites  and  thereby  maintain  platform  optimizations.  The  authors  developed  a  library  that  lets  developers  use  this  new  JVM  feature,  present  a  comprehensive  evaluation  of  its  performance,  and  describe  how  to  use  the  developed  library  to  optimize  real  Java  applications,  including  two  mature  dynamic  languages.
1	Analyzing  ad  library  updates  in  android  apps.  Because  more  than  90  percent  of  mobile  apps  are  free,  advertising  on  them  is  a  key  revenue  source  for  their  developers.  Advertisements  are  served  on  apps  through  embedded  specialized  code  called  ad  libraries.  Unlike  with  other  types  of  libraries,  app  developers  can't  ignore  new  ad  libraries  or  new  versions  of  embedded  ad  libraries  without  risking  revenue  loss.  However,  updating  ad  libraries  incurs  costs,  which  can  become  problematic  as  these  updates  become  more  frequent.  Researchers  investigated  the  costs  of  updating  ad  libraries  and  explored  the  frequency  of  ad  library  updates  in  Android  apps.  An  analysis  of  numerous  versions  of  Android  apps  over  12  months  showed  that  almost  half  underwent  ad  library  updates  (an  ad  library  was  added,  removed,  or  updated).  Moreover,  in  nearly  14  percent  of  the  app  updates  with  at  least  one  ad  library  update,  no  changes  to  the  app's  API  occurred.  This  suggests  that  maintaining  the  ad  libraries  entailed  substantial  additional  effort  for  the  developers.
1	On  the  definition  of  microservice  bad  smells.  Code  smells  and  architectural  smells  (also  called  bad  smells)  are  symptoms  of  poor  design  that  can  hinder  code  understandability  and  decrease  maintainability.  Several  bad  smells  have  been  defined  in  the  literature  for  both  generic  architectures  and  specific  architectures.  However,  cloud-native  applications  based  on  microservices  can  be  affected  by  other  types  of  issues.  In  order  to  identify  a  set  of  microservice-specific  bad  smells,  researchers  collected  evidence  of  bad  practices  by  interviewing  72  developers  with  experience  in  developing  systems  based  on  microservices.  Then,  they  classified  the  bad  practices  into  a  catalog  of  11  microservice-specific  bad  smells  frequently  considered  harmful  by  practitioners.  The  results  can  be  used  by  practitioners  and  researchers  as  a  guideline  to  avoid  experiencing  the  same  difficult  situations  in  the  systems  they  develop.
1	Making  continual  code  quality  monitoring  and  control  processes  work  in  a  global  delivery  organization  cosmos.  Continual  monitoring  and  model  driven  quality  improvement  methods  are  becoming  critical  for  product  quality  within  software  development  organizations.  But,  setting  up  such  procedures  within  a  global  delivery  organization  poses  challenges  like  -  variation  in  the  engagement  models  across  different  client  projects,  variations  in  build  strategies  and  code  ownership  model,  process  related  hindrances  like  overlapping  quality  processes  of  the  delivery  and  the  product  organizations.  Moreover,  these  challenges  emerge  overtime  as  the  processes  become  more  understood  and  accepted.  We  present  evolution  and  design  of  COSMOS  toolkit  which  exemplifies  and  addresses  such  variations  in  the  delivery  projects  and  provides  a  consistent  continual  reporting  for  organizations.  The  toolkit  has  become  a  primary  enabler  for  adoption  of  a  continual  quality  control  process  and  CQMM,  a  model  based  quality  improvement  process.  It  addresses  among  others,  key  concerns  like  tools  &  build  variability,  legacy  code  &  code  ownership,  model  based  rules  selection  &  reporting,  variations  in  applicable  thresholds.
1	A  systematic  tertiary  study  of  communication  in  distributed  software  development  projects.  Distributed  Software  Development  (DSD)  is  characterized  by  physical  distance  and/or  different  time-zones  among  those  involved  in  the  process  of  developing  software.  This  physical  and  temporal  separation  entails  some  advantages,  but  it  also  brings  challenges  related  to  communication,  coordination  and  cooperation  in  carrying  out  complex  software  development  tasks.  Cultural  and  time-zone  differences,  lack  of  standardized  processes,  tools  and  infrastructure  incompatibility  are  examples  of  such  challenges.  Communication  is  among  one  of  the  main  challenges  faced  by  distributed  teams.  Therefore,  this  study  aims  at  moving  towards  a  consolidated  knowledge  about  communication  in  distributed  projects  by  developing  a  better  understanding  of  which  factors  influence  communication  processes  and  which  are  the  reported  effects  of  this  influence  in  DSD  projects.  To  attend  our  goal,  we  conducted  a  systematic  tertiary  literature  review  of  communication  in  distributed  projects.  The  research  questions  that  guided  our  study  are:  Q.1  Which  factors  influence  communication  in  Distributed  Software  Development  projects?;  Q.2  Which  are  the  effects  of  these  factors  in  communication  in  Distributed  Software  Development  projects?;  and  Q.3  Which  factors  identified  in  Q.1  are  related  to  the  effects  identified  in  Q.2  in  Distributed  Software  Development  projects?  We  briefly  present  below  the  result  of  the  identification,  analysis,  and  synthesis  of  the  effects  of  communication  process  in  DSD  projects  and  the  factors  in  the  distributed  context  that  affect  communication  effectiveness.
1	Game  governance  for  agile  management  of  enterprises  a  management  model  for  agile  governance.  Agility  at  the  business  and  organizational  levels  presents  a  challenge  for  many  enterprises.  Business  agility  demands  the  ability  to  sense  and  respond  to  changes  in  competitive  environments,  whereas  organizational  agility  demands  the  dexterity  to  sense  broader  market  opportunities  and  respond  with  changes  that  are  organization-wide.  These  challenges  require  an  information  and  communication  technologies  (ICT  or  IT)  environment  flexible  and  customizable  simultaneously  with  the  coordination  across  multiple  organization  units,  also  demands  effective  and  responsive  governance  in  order  to  deliver  faster,  better,  and  cheaper  value  to  the  business.  Driven  by  these  challenges,  the  goals  of  the  candidate's  PhD  thesis  is  to  conceive,  define,  and  evaluate  a  management  model  for  agile  governance  on  global  development  environments.  Preliminary  insights  suggest  the  model's  format  should  be  a  corporative  game,  applying  constructs  of  gamification,  fun  theory  and  game  theory,  generating  a  practical  approach  to  facilitate  the  implementation  of  a  collaborative  and  adaptive  culture,  in  order  to  establish  relational  integration  mechanisms  as  well  as  a  better  understanding  of  how  these  arrangements  can  help  the  organizations  to  attain  greater  enterprise  agility  and  support  its  overall  strategy.
1	A  critical  evaluation  of  failure  in  a  nearshore  outsourcing  project  what  dilemma  analysis  can  tell  us.  Global  Software  Engineering  (GSE)  research  contains  few  examples  consciously  applying  what  Glass  and  colleagues  have  termed  an  'evaluative-critical'  approach.  In  this  study  we  apply  dilemma  analysis  to  conduct  a  critical  review  of  a  major  (and  ongoing)  near  shore  Business  Process  Outsourcing  project  in  New  Zealand.  The  project  has  become  so  troubled  that  a  Government  Minister  has  recently  been  assigned  responsibility  for  troubleshooting  it.  The  'Novo  pay'  project  concerns  the  implementation  of  a  nationwide  payroll  system  responsible  for  the  payment  of  some  110,000  teachers  and  education  sector  staff.  An  Australian  company  won  the  contract  for  customizing  and  implementing  the  Novo  pay  system,  taking  over  from  an  existing  New  Zealand  service  provider.  We  demonstrate  how  a  modified  form  of  dilemma  analysis  can  be  a  powerful  technique  for  highlighting  risks  and  stakeholder  impacts  from  empirical  data,  and  that  adopting  an  evaluative-critical  approach  to  such  projects  can  usefully  highlight  tensions  and  barriers  to  satisfactory  project  outcomes.
1	Process  focused  lessons  learned  from  a  multi  site  development  project  at  daimler  trucks.  Daimler  Trucks,  being  a  very  internationally  oriented  business  unit  within  Daimler  AG,  is  in  the  challenging  position  to  manage  multi-site  development  projects.  Therefore,  the  Engine  Control  Unit  including  comprehensive  embedded  Software  has  to  be  developed  for  several  markets,  brands  and  engines.  One  challenge  during  this  project  included  setting  up  a  development  process,  updating  this  process  continuously  and  training  it  on  the  different  sites.  In  this  paper,  the  decision  for  the  current  development  process  will  be  shown.  Also,  the  need  and  reasoning  to  update  this  process  for  example  during  an  improvement  cycle  will  be  demonstrated.  The  second  part  of  this  paper  will  focus  on  the  establishing  and  training  of  these  processes  and  process  improvements.  Especially  the  lessons  learned  within  this  project  lasting  several  years  will  be  pointed  out.
1	The  impact  of  multi  site  software  governance  on  knowledge  management.  Software  Development  Governance  (SDG)  is  an  emerging  field  of  research,  under  the  umbrella  of  information  technology  governance.  SDG  challenges  increase  when  software  development  activities  are  distributed  across  multiple  locations.  Coordination  of  knowledge  management  processes  requires  specific  attention  in  multi-site  development.  This  paper  outlines  a  multi-site  software  governance  structure,  based  on  three  aspects:  the  business  strategy  that  binds  the  relationship  of  the  remote  offices,  the  structure  and  composition  of  the  remote  teams  and  the  way  tasks  are  allocated  across  sites.  Knowledge  management  processes  (including  knowledge  creation,  knowledge  transfer  and  communication)  are  identified  and  the  influence  of  different  governance  structures  on  these  processes  is  discussed.  We  do  so  through  a  case  study  at  Oce,  a  multi-national  company  in  printing  systems.
1	Integrating  global  sites  into  the  lean  and  agile  transformation  at  ericsson.  Transforming  a  large  organization  from  a  plan-driven  process  to  agile  development  is  challenging.  Despite  this,  large  organizations  are  increasingly  adopting  agile  development  and  lean  thinking.  However,  there  is  little  research  on  how  to  conduct  a  successful  transformation  in  large  organizations,  which  often  are  globally  distributed.  In  this  paper  we  discuss  how  one  R&D  unit  of  Ericsson  integrated  three  global  sites  into  their  lean  and  agile  transformation  involving  400  persons  in  Finland,  Hungary  and  the  US.  We  describe  the  challenges  and  success  factors  in  integrating  the  global  sites.  We  collected  the  data  by  45  semi-structured  interviews  and  longitudinally  observing  the  transformation  during  over  20  site  visits.  Success  factors  include:  early  and  broad  involvement  of  global  sites  at  all  organizational  levels,  constant  communication  and  cross-site  visits,  and  creation  of  joint  infrastructure.  The  challenges  include:  creating  a  shared  understanding  of  the  change,  enabling  end-to-end  development,  bridging  cultural  differences  and  creating  transparency.
